frame,x,y,glove_height_peak_leg_lift,cap_height,glove_to_person_top
302,721.0,2.0,,,
303,,,,,
304,721.0,2.0,,,
305,,,,,
306,721.0,2.0,,,
307,,,,,
308,721.0,2.0,,,
309,,,,,
310,721.0,2.0,,,
311,,,,,
312,721.0,2.0,,,
313,,,,,
314,721.0,2.0,,,
315,,,,,
316,721.0,2.0,,,
317,,,,,
318,721.0,2.0,,,
319,,,,,
320,721.0,2.0,,,
321,,,,,
322,721.0,2.0,,,
323,,,,,
324,721.0,2.0,,,
325,,,,,
326,721.0,2.0,,,
327,,,,,
328,721.0,2.0,,,
329,,,,,
330,721.0,2.0,,,
331,,,,,
332,721.0,2.0,,,
333,,,,,
334,721.0,2.0,,,
335,,,,,
336,721.0,2.0,,,
337,,,,,
338,721.0,2.0,,,
339,,,,,
340,721.0,2.0,,,
341,,,,,
342,721.0,2.0,,,
343,,,,,
344,721.0,2.0,,,
345,,,,,
